Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
1141108,14-Jun-18,Colorado,Westminster,5150 W 80th Ave,1,3,0,0,1
1142145,14-Jun-18,Pennsylvania,Philadelphia,400 block of Penn St,0,4,0,0,0
1139320,12-Jun-18,New York,Bronx,W 166th St and  Summit Ave,0,4,0,0,0
1139176,11-Jun-18,Alabama,Montgomery,3220 block of Virginia Pines Ln,0,4,0,0,3
1138324,11-Jun-18,Florida,Orlando,4932 Eaglesmere Dr,5,0,1,0,0
1137435,10-Jun-18,California,Valley Village,12719 Tiara St,0,6,0,0,0
1137586,10-Jun-18,Indiana,Indianapolis (Lawrence),4745 N Richardt Ave,1,4,0,0,1
1137547,10-Jun-18,Illinois,Aurora,300 block of W Park Ave,0,7,0,0,0
1137600,10-Jun-18,Florida,Bradenton,5627 14th St W,1,5,0,0,2
1137473,10-Jun-18,Illinois,Chicago,6400 block of S Eberhart Ave,1,5,0,0,0
1137848,10-Jun-18,Illinois,Bloomington,1200 block of Orchard Rd,2,2,0,0,1
1137737,9-Jun-18,North Carolina,Kannapolis,1709 S Cannon Blvd,0,4,0,0,0
1136928,9-Jun-18,Massachusetts,Boston,14 Copeland St,0,4,0,0,1
1137402,9-Jun-18,Pennsylvania,Philadelphia,2000 block of 20th St,1,4,0,0,0
1134378,5-Jun-18,Florida,Jacksonville,Town Center Pkwy,3,1,0,0,0
1132408,3-Jun-18,Texas,Dallas,4500 Spring Ave,0,5,0,0,0
1131909,3-Jun-18,Illinois,Chicago,1200 block of W 73rd Pl,1,3,0,0,0
1131855,2-Jun-18,Nebraska,Omaha,S 11th St and Farnam St,1,6,0,0,1
1132050,2-Jun-18,New York,Buffalo,Strauss Street,0,5,0,0,0
1129432,31-May-18,South Carolina,Timmonsville,544 Chaney Grove Rd,3,2,0,0,1
1126712,27-May-18,Louisiana,Shreveport,857 E Stoner Ave,0,4,0,0,1
1126434,27-May-18,Colorado,Aurora,15373 E 6th Ave,1,3,0,0,0
1124777,25-May-18,Ohio,Cincinnati,1000 block of Ross Avenue,0,4,0,0,1
1122728,20-May-18,Indiana,Anderson,1604 Madison Ave,0,4,0,0,0
1121111,20-May-18,Mississippi,Hazlehurst,513 Monticello St,1,7,0,0,2
1118785,18-May-18,Texas,Santa Fe,16000 Hwy 6,10,13,0,0,1
1116705,16-May-18,Texas,Ponder,610 Lone Star Park Ln,4,1,1,0,0
1115110,14-May-18,Maryland,Baltimore,2020 Etting St,0,4,0,0,0
1114725,13-May-18,California,Los Angeles,365 W Manchester Avenue,2,2,0,0,1
1115051,13-May-18,California,Stockton,2436 Belleview St,3,2,0,0,0
1114402,13-May-18,Mississippi,Byhalia,French Rd and Berta Rd,0,4,0,0,1
1114276,12-May-18,Nebraska,Omaha,3201 Decatur St,0,6,0,0,0
1113538,12-May-18,New Jersey,Paulsboro,275 W Buck St,0,4,0,0,0
1113737,11-May-18,Missouri,Saint Louis,4800 block of Farlin Ave,0,4,0,0,0
1112948,11-May-18,Oklahoma,Talihina,2nd St and Dallas St,0,4,1,0,0
1111950,9-May-18,Missouri,Saint Louis,5200 block of Minerva Avenue,0,4,0,0,0
1111649,9-May-18,Nebraska,Omaha,Sahler St and N 48th St,0,4,0,0,0
1110399,7-May-18,California,San Diego,15th St and J St,0,5,0,0,0
1108856,6-May-18,Oklahoma,Stillwater,2020 East Lakeview Road,0,4,0,0,0
1109322,6-May-18,Tennessee,Memphis,499 N Watkins St,2,4,0,0,1
1108879,5-May-18,Georgia,Columbus,4944 Sentry Street,0,5,0,0,1
1110773,4-May-18,North Carolina,Henderson,519 Hilliard St,0,4,0,0,0
1109928,4-May-18,Illinois,Chicago Heights,200 block of E 23rd St,0,4,0,0,0
1106451,2-May-18,Illinois,Chicago,3500 block of W Grenshaw St,1,4,0,0,2
1106432,2-May-18,New York,Brooklyn,333 Bristol St,1,4,0,0,0
1106557,2-May-18,Minnesota,Minneapolis,2400 block of Ogema Place,0,4,0,1,2
1105061,1-May-18,Louisiana,New Orleans,3200 block of Saint Claude Ave,0,5,0,0,0
1103454,30-Apr-18,Florida,Pompano Beach,4251 N Dixie Hwy,0,4,0,0,0
1103465,30-Apr-18,District of Columbia,Washington,3600 block of New York Ave NE,0,4,0,0,0
1103423,29-Apr-18,Tennessee,Wartburg,519 South Kingston St,0,4,0,0,1
1102808,29-Apr-18,Washington,Seattle (Skyway),12603 Renton Ave S,2,2,0,0,0
1103045,29-Apr-18,North Carolina,Monroe,1500 block of Massey St,1,3,0,0,1
1102900,29-Apr-18,Florida,West Palm Beach,1969 S Military Trail,1,3,0,0,1
1102559,28-Apr-18,North Carolina,Maxton,Modest Rd,0,5,0,0,0
1100691,25-Apr-18,Arkansas,Pine Bluff,300 block of West 24th Street,0,4,0,0,0
1100852,25-Apr-18,Missouri,Saint Louis,1151 Northdale Dr,3,1,0,0,1
1099516,24-Apr-18,Michigan,Flint,2200 block of Ave A,0,4,0,0,0
1096826,22-Apr-18,Tennessee,Antioch,3571 Murfreesboro Pike,4,3,0,0,1
1097700,22-Apr-18,Louisiana,New Orleans,1900 block of St Roch Ave,2,4,0,0,1
1096232,21-Apr-18,Pennsylvania,Philadelphia,1800 block of W Diamond St,2,2,0,0,1
1096388,20-Apr-18,California,San Francisco,3rd Street and Quesada Ave,1,5,0,0,0
1095043,18-Apr-18,North Carolina,Asheville,73 Hansel Ave,3,3,1,0,0
1092279,15-Apr-18,Louisiana,Shreveport,6956 Jewella Ave,0,6,0,0,0
1088778,9-Apr-18,California,Vallejo,201 Maine St,0,4,0,0,0
1087153,8-Apr-18,North Carolina,Hickory,247 1st Ave NW,1,3,0,0,3
1087021,8-Apr-18,Florida,Miami,1300 block of NW 63rd Terrace,2,2,0,0,0
1086773,6-Apr-18,Florida,Jacksonville,6100 block of Transylvania Ave,0,4,0,0,0
1086966,6-Apr-18,Virginia,Virginia Beach,5800 block of Pickering St,1,3,0,0,0
1084847,4-Apr-18,Louisiana,New Orleans,3300 Garden Oaks Drive,2,2,0,0,0
1083552,2-Apr-18,Texas,Houston,8500 block of Redcliff Rd,1,3,0,0,0
1082835,1-Apr-18,Michigan,Saginaw,600 block of Yale St,0,5,0,0,0
1083011,1-Apr-18,Alabama,Mobile,3556 Halls Mill Rd,1,4,0,0,3
1082273,31-Mar-18,New Jersey,Asbury Park,Atlantic Ave and Monmouth Ave,0,5,0,0,0
1080234,29-Mar-18,Texas,Plano,7401 Alma Dr,1,3,0,0,1
1080442,29-Mar-18,New Jersey,Camden,Kaighn Ave and Haddon Ave,0,4,0,0,0
1077180,24-Mar-18,Utah,Salt Lake City (West Valley City),3180 South 5600 West,0,4,0,0,0
1074886,21-Mar-18,California,San Francisco,949 Geneva Ave,0,5,1,0,0
1071427,17-Mar-18,Kentucky,Louisville,2928 W Kentucky St,0,7,0,0,1
1071381,17-Mar-18,Illinois,Harvey,16700 S Halsted St,0,4,0,0,0
1078612,13-Mar-18,Florida,Macclenny,South Blvd,0,4,0,0,1
1068615,12-Mar-18,California,Modesto,2000 block of Robertson Rd,0,4,0,0,0
1067061,11-Mar-18,Indiana,South Bend,800 block of E Dayton St,0,6,0,0,2
1067264,11-Mar-18,Illinois,Champaign,700 block of N Hickory St,1,3,0,0,0
1067296,11-Mar-18,Michigan,Saginaw,Cumberland Ave and Hess St,1,4,0,0,0
1066594,9-Mar-18,North Carolina,Wadesboro,1300 E Caswell St,3,1,0,0,1
1064514,7-Mar-18,Alabama,Hurtsboro,531 Main Street,2,2,0,0,1
1062466,4-Mar-18,Illinois,Rockford,426 Howard Ave,1,4,0,0,1
1061748,3-Mar-18,New York,Brooklyn,Kings Highway and Utica Avenue,1,3,0,0,0
1062123,3-Mar-18,Florida,Miami,1300 Block of NW 62nd Ln,0,4,0,0,0
1059559,27-Feb-18,Connecticut,Bridgeport,1306 Stratford Ave,0,4,0,0,0
1057518,26-Feb-18,Michigan,Detroit,22700 Fenkell Ave,4,0,1,0,0
1056240,23-Feb-18,Florida,Palm Beach Gardens (Riviera Beach),W 23rd St,1,3,0,0,0
1052372,18-Feb-18,Texas,San Antonio,2893 Cinema Ridge,0,5,0,0,0
1052035,17-Feb-18,Kansas,Kansas City,1615 Minnesota,1,7,0,0,0
1051407,17-Feb-18,Tennessee,Memphis,3188 N Watkins Ave,0,5,0,0,0
1051291,16-Feb-18,Oklahoma,Oklahoma City,1700 block of SW 15,1,3,0,0,2
1049217,14-Feb-18,Florida,Pompano Beach (Parkland),5901 Pine Island Rd,17,17,0,0,1
1049024,13-Feb-18,Louisiana,New Orleans,5400 block of Andry St,2,3,0,0,2
1047761,11-Feb-18,Michigan,Detroit,19432 Lamont St,3,3,1,0,1
1046961,10-Feb-18,Kentucky,Paintsville,413 Mill St,4,0,1,0,0
1044234,7-Feb-18,Florida,Lake Worth (Lantana),I-95 and W Lantana Rd,2,3,1,0,0
1043447,5-Feb-18,Colorado,Colorado Springs,4225 Galley Rd,1,4,1,0,0
1042280,3-Feb-18,Ohio,Cleveland (Garfield Heights),11321 Broadway Ave,1,5,0,0,0
1040815,31-Jan-18,Missouri,Saint Louis,Goodfellow Blvd and Dr Martin Luther King Dr,0,4,0,0,0
1037529,28-Jan-18,Pennsylvania,Melcroft,1301 Indian Creek Valley Rd,4,0,1,0,0
1037515,28-Jan-18,Indiana,Indianapolis,1313 N Sherman Dr,2,2,0,1,1
1038429,28-Jan-18,Pennsylvania,Reading,123 S 3rd St,4,0,0,0,1
1037438,27-Jan-18,Kentucky,Bowling Green,645 Pearl Street,0,4,0,0,0
1037541,27-Jan-18,California,Los Angeles,243 East 119th St,0,5,0,0,0
1035803,25-Jan-18,District of Columbia,Washington,1600 block of Kenilworth Ave NE,0,4,0,0,0
1033262,23-Jan-18,Kentucky,Benton,416 High School Rd,2,14,0,0,1
1034205,23-Jan-18,Pennsylvania,Philadelphia,N 24th St and Ridge Ave,0,4,0,0,0
1032393,21-Jan-18,Florida,Orlando,3101 Willow Bend Blvd,0,4,0,0,2
1031851,21-Jan-18,Illinois,Chicago,3200 W Division St,0,4,0,0,0
1029095,17-Jan-18,District of Columbia,Washington,2000 block of 16th St SE,1,3,0,0,1
1042072,15-Jan-18,Florida,Alachua,14223 NW 156th Pl,0,5,0,0,2
1026804,14-Jan-18,Alabama,Eutaw,809 Mesopotamia St,1,4,0,0,0
1027013,14-Jan-18,Alabama,Madison,101 Westchester Dr,0,4,0,0,1
1025673,12-Jan-18,Tennessee,Nashville,2614 Jenkins Ct,3,2,0,0,1
1025272,11-Jan-18,Missouri,Saint Robert (St Robert),St Robert Outer Road and Houston Road,2,2,0,0,1
1022067,7-Jan-18,Alabama,Union Springs,US-29,1,5,0,0,0
1022055,7-Jan-18,Florida,Plantation,5225 W Broward Blvd,0,4,0,0,0
1021788,5-Jan-18,Mississippi,Hattiesburg,6168 US 49,0,6,0,0,1
1020574,4-Jan-18,Arkansas,Brinkley,615 W 6th St,1,3,0,0,1
1018295,1-Jan-18,Alabama,Huntsville,2025 Sparkman Dr NW,1,3,0,0,0
1582816,29-Dec-19,Illinois,Danville,1803 block of Westview Ave,0,5,0,0,0
1582197,29-Dec-19,New York,Buffalo,50 block of Henrietta Ave,1,3,0,0,0
1583444,29-Dec-19,California,Ceres,800 block of Allacante Dr,0,5,0,0,0
1581590,27-Dec-19,California,Modesto,1900 block of Vernon Ave,1,3,0,0,0
1581103,27-Dec-19,Texas,Houston,500 block of Smart St,2,7,0,0,4
1581476,27-Dec-19,Georgia,Kennesaw,1575 Ridenour Pkwy NW,0,4,0,0,0
1580308,26-Dec-19,Florida,Saint Petersburg,4300 6th St S,0,5,0,0,0
1579889,25-Dec-19,California,Oakland,2100 block of 34th Ave,0,4,0,0,0
1579970,25-Dec-19,Iowa,Coralville,954 Boston Way,1,3,0,0,2
1579856,25-Dec-19,Virginia,Richmond,1800 E Main St,1,3,0,0,0
1579266,24-Dec-19,Louisiana,New Orleans,6400 block of General Meyer Ave,0,4,0,0,0
1594317,24-Dec-19,Illinois,Joliet,1200 block of Cutter Ave,0,5,0,0,0
1579220,24-Dec-19,North Carolina,High Point,1226 Montlieu Ave,0,6,0,0,0
1577577,22-Dec-19,Maryland,Baltimore,225 Park Ave,0,7,0,0,0
1577688,22-Dec-19,Minnesota,Minneapolis (Spring Lake Park),8407 Plaza Blvd NE,1,7,0,0,0
1577518,22-Dec-19,Illinois,Chicago,5700 block of S May St,0,12,0,1,2
1578711,21-Dec-19,Louisiana,Edgard,2555 LA-18,0,4,0,0,1
1577046,20-Dec-19,Mississippi,Waynesboro,Turner St,1,6,0,0,1
1577438,20-Dec-19,Alabama,Tuskegee,2900 block of Davison St,2,2,0,0,0
1575175,18-Dec-19,Texas,San Antonio,2418 SW Military Dr,0,4,0,0,4
1573754,17-Dec-19,Montana,Great Falls,1701 10th Ave S,3,1,1,0,0
1572275,15-Dec-19,Georgia,Columbus,600 block of 32nd St,1,4,0,0,0
1573471,14-Dec-19,California,Ivanhoe,15700 block of Paradise Ave,0,4,0,0,0
1571348,12-Dec-19,Missouri,Saint Louis (Moline Acres),9900 block of Lewis and Clark Blvd,1,3,0,0,1
1568230,10-Dec-19,New Jersey,Jersey City,223 Martin Luther King Dr,4,3,2,0,0
1567932,8-Dec-19,Texas,Desoto,200 block of W Wintergreen Rd,2,3,0,0,0
1567231,8-Dec-19,Louisiana,New Orleans,3801 Washington Ave,1,4,0,0,0
1565216,6-Dec-19,Florida,Pensacola,280 Taylor Rd,3,8,1,0,0
1564524,4-Dec-19,Alabama,Montgomery,500 Eastdale Rd S,2,2,0,0,0
1562685,1-Dec-19,Michigan,Kalamazoo,6300 block of Proctor St,1,3,0,0,1
1562043,1-Dec-19,Louisiana,Cotton Valley,116 Hawthorne Loop,2,3,0,0,1
1561966,1-Dec-19,Louisiana,New Orleans,2000 block of N Dorgenois St,2,2,0,0,0
1561813,1-Dec-19,Illinois,Aurora,700 block of S 5th St,1,4,0,0,0
1561734,1-Dec-19,Louisiana,New Orleans,700 block of Canal St,0,11,0,1,2
1561398,30-Nov-19,Arkansas,Hensley,6500 block of E Sardis Rd,0,5,0,0,1
1560645,29-Nov-19,Texas,Amarillo,2650 Dumas Dr,0,7,0,0,0
1559257,27-Nov-19,New York,Bronx,E 153rd St and Courtlandt Ave,0,5,0,0,1
1558067,25-Nov-19,Florida,Brownsville,NW 29th Ave and 44th St,2,2,0,0,2
1557006,24-Nov-19,Alabama,Birmingham,7 15th St W,1,4,0,0,0
1556633,24-Nov-19,California,Los Angeles,100 block of E 11th St,0,6,0,0,0
1556984,24-Nov-19,Louisiana,Cottonport,3846 LA-29,2,2,0,0,1
1555879,23-Nov-19,California,Los Angeles,833 S Spring St,0,4,0,0,1
1556002,23-Nov-19,Louisiana,Tallulah,Depot St,1,6,0,0,1
1554807,21-Nov-19,Washington,Everett,120 West Casino Rd,0,4,0,0,1
1555135,21-Nov-19,California,Long Beach,1100 block of 10th St,0,5,0,0,0
1554446,20-Nov-19,California,Richmond,20th St and Roosevelt Ave,0,4,0,0,0
1552068,18-Nov-19,New Jersey,Newark,139 S 8th St,1,4,0,0,0
1551531,17-Nov-19,California,Fresno,5361 E Lamona Ave,4,6,0,0,4
1551162,17-Nov-19,Ohio,Cleveland,7100 block of Lawn Ave,0,4,0,0,0
1550546,16-Nov-19,California,San Diego,2152 Flintridge Dr,5,0,1,0,0
1548689,14-Nov-19,California,Santa Clarita,21900 Centurion Way,2,3,1,0,0
1547021,11-Nov-19,Florida,Belle Glade,SW 7th St,0,4,0,0,0
1546102,10-Nov-19,Missouri,Kansas City,4704 Independence Ave,0,4,0,0,0
1546038,10-Nov-19,Tennessee,Memphis,2080 E. Brooks Rd,1,4,0,0,0
1546155,10-Nov-19,Arkansas,Little Rock,3000 block of W 12th St,0,4,0,0,0
1545955,9-Nov-19,Michigan,Detroit,3800 block of E McNichols Rd,0,4,0,0,0
1545152,9-Nov-19,North Carolina,Charlotte,2700 block of Lytham Dr,2,2,0,0,1
1546508,9-Nov-19,Georgia,Vidalia,Wiggins St,0,4,0,0,2
1543835,7-Nov-19,Georgia,Conyers,1800 block of Green St,1,3,1,0,0
1541774,4-Nov-19,Texas,Houston,5000 block of Northridge Dr,1,3,0,1,0
1540863,3-Nov-19,Ohio,Toledo,600 block of Magnolia St,0,4,0,0,0
1540841,3-Nov-19,Texas,Nacogdoches,Sandyland Cir and CR 823,1,3,0,0,1
1540280,2-Nov-19,Louisiana,Baton Rouge,137 Taylor St,0,4,0,0,0
1540240,2-Nov-19,Michigan,Detroit,7000 block of E. Kirby,1,4,0,0,0
1539572,1-Nov-19,Arizona,Tolleson,2434 S 86th Ln,0,5,0,0,0
1539557,1-Nov-19,Texas,San Angelo,1616 S Chadbourne St,0,4,0,0,2
1539347,31-Oct-19,California,Orinda,114 Lucille Way,5,3,0,0,0
1537992,30-Oct-19,Pennsylvania,Philadelphia,5026 Walton Ave,4,0,0,0,1
1537044,29-Oct-19,Maryland,Baltimore,4700 block of Liberty Heights Ave,1,3,0,0,0
1537672,29-Oct-19,California,Long Beach,2709 E 7th St,3,9,0,0,11
1536787,28-Oct-19,Maryland,Baltimore,4160 Pimlico Rd,1,3,0,0,0
1536706,27-Oct-19,Michigan,Detroit,East Outer Dr and Helen St,0,4,0,0,0
1535629,27-Oct-19,Michigan,Lansing,Balfour Dr and W Miller Rd,1,4,0,0,0
1535478,26-Oct-19,Texas,Greenville,2275 US-380,2,6,0,0,0
